,date,label,numerator,denominator,Symbol
1667,1997-11-13,"November 13, 97",3.0,2.0,NATI
1668,1999-11-29,"November 29, 99",105.0,100.0,NBTB
1669,1998-11-27,"November 27, 98",105.0,100.0,NBTB
1670,1998-06-16,"June 16, 98",4.0,3.0,NBTB
1671,1997-11-26,"November 26, 97",105.0,100.0,NBTB
1672,1996-11-26,"November 26, 96",105.0,100.0,NBTB
1673,1995-11-29,"November 29, 95",105.0,100.0,NBTB
1674,1994-11-25,"November 25, 94",105.0,100.0,NBTB
1675,1993-11-24,"November 24, 93",105.0,100.0,NBTB
1676,1992-11-24,"November 24, 92",105.0,100.0,NBTB
1677,2017-10-02,"October 02, 17",4377.0,1000.0,NC
1678,2012-10-01,"October 01, 12",1000.0,328.0,NC
1679,1986-07-16,"July 16, 86",3.0,2.0,NC
1680,1986-06-17,"June 17, 86",1.0,1.0,NC
1681,1986-06-09,"June 09, 86",2.0,1.0,NC
1682,1977-06-20,"June 20, 77",2.0,1.0,NC
1683,2011-04-13,"April 13, 11",2.0,1.0,NDSN
1684,2000-09-13,"September 13, 00",2.0,1.0,NDSN
1685,1991-09-25,"September 25, 91",2.0,1.0,NDSN
1686,1987-05-01,"May 01, 87",3.0,2.0,NDSN
1687,1984-01-04,"January 04, 84",3.0,2.0,NDSN
1688,2020-10-27,"October 27, 20",4.0,1.0,NEE
1689,2005-03-16,"March 16, 05",2.0,1.0,NEE
1690,1985-01-31,"January 31, 85",2.0,1.0,NEE
1691,2002-07-01,"July 01, 02",1.0,5.0,NEU
1692,1994-03-11,"March 11, 94",2.0,1.0,NEU
1693,1993-07-01,"July 01, 93",3.0,2.0,NEU
1694,1986-06-02,"June 02, 86",2.0,1.0,NEU
1695,1985-04-02,"April 02, 85",2.0,1.0,NEU
1696,1983-04-12,"April 12, 83",2.0,1.0,NEU
1697,2013-01-25,"January 25, 13",14029.0,10000.0,NFBK
1698,2001-09-10,"September 10, 01",2.0,1.0,NFG
1699,1987-06-17,"June 17, 87",2.0,1.0,NFG
1700,1984-05-25,"May 25, 84",11.0,10.0,NFG
1701,1984-05-21,"May 21, 84",2.0,1.0,NFG
1702,2015-07-02,"July 02, 15",2545.0,1000.0,NI
1703,1998-02-23,"February 23, 98",2.0,1.0,NI
1704,2015-03-04,"March 04, 15",2.0,1.0,NJR
1705,2008-03-04,"March 04, 08",3.0,2.0,NJR
1706,2002-03-04,"March 04, 02",3.0,2.0,NJR
1707,1987-03-03,"March 03, 87",2.0,1.0,NJR
1708,1980-10-30,"October 30, 80",103.0,100.0,NJR
1709,2015-12-24,"December 24, 15",2.0,1.0,NKE
1710,2012-12-26,"December 26, 12",2.0,1.0,NKE
1711,2007-04-03,"April 03, 07",2.0,1.0,NKE
1712,1996-10-24,"October 24, 96",2.0,1.0,NKE
1713,1995-10-31,"October 31, 95",2.0,1.0,NKE
1714,1990-10-09,"October 09, 90",2.0,1.0,NKE
1715,1990-10-08,"October 08, 90",2.0,1.0,NKE
1716,1983-01-06,"January 06, 83",2.0,1.0,NKE
1717,2011-03-31,"March 31, 11",10000.0,9035.0,NOC
1718,2004-06-22,"June 22, 04",2.0,1.0,NOC
1719,1984-09-11,"September 11, 84",3.0,1.0,NOC
1720,2007-09-19,"September 19, 07",105.0,100.0,NRIM
1721,2006-08-16,"August 16, 06",105.0,100.0,NRIM
1722,2001-11-13,"November 13, 01",11.0,10.0,NRIM
1723,2000-02-01,"February 01, 00",105.0,100.0,NRIM
1724,1999-01-29,"January 29, 99",105.0,100.0,NRIM
1725,1998-01-29,"January 29, 98",105.0,100.0,NRIM
1726,1997-01-29,"January 29, 97",105.0,100.0,NRIM
1727,1996-01-29,"January 29, 96",105.0,100.0,NRIM
1728,1995-04-28,"April 28, 95",105.0,100.0,NRIM
1729,1993-09-24,"September 24, 93",5.0,4.0,NRIM
1730,1997-10-10,"October 10, 97",3.0,1.0,NSC
1731,1987-04-07,"April 07, 87",3.0,1.0,NSC
1732,2017-12-19,"December 19, 17",2.0,1.0,NSP
1733,2017-12-01,"December 01, 17",2.0,1.0,NSP
1734,2000-10-17,"October 17, 00",2.0,1.0,NSP
1735,2000-03-23,"March 23, 00",2.0,1.0,NTAP
1736,1999-12-21,"December 21, 99",2.0,1.0,NTAP
1737,1998-12-22,"December 22, 98",2.0,1.0,NTAP
1738,1997-12-19,"December 19, 97",2.0,1.0,NTAP
1739,1999-12-10,"December 10, 99",2.0,1.0,NTRS
1740,1996-12-10,"December 10, 96",2.0,1.0,NTRS
1741,1992-12-10,"December 10, 92",3.0,2.0,NTRS
1742,1990-05-01,"May 01, 90",2.0,1.0,NTRS
1743,1986-05-01,"May 01, 86",3.0,1.0,NTRS
1744,2006-06-01,"June 01, 06",2.0,1.0,NUE
1745,2004-10-18,"October 18, 04",2.0,1.0,NUE
1746,1993-09-20,"September 20, 93",2.0,1.0,NUE
1747,1992-06-22,"June 22, 92",2.0,1.0,NUE
1748,1986-06-18,"June 18, 86",3.0,2.0,NUE
1749,1983-09-21,"September 21, 83",2.0,1.0,NUE
1750,2009-12-18,"December 18, 09",225.0,100.0,NWBI
1751,1997-11-17,"November 17, 97",2.0,1.0,NWBI
1752,1996-05-22,"May 22, 96",2.0,1.0,NWBI
1753,2017-09-18,"September 18, 17",3.0,2.0,NWFL
1754,2017-08-18,"August 18, 17",3.0,2.0,NWFL
1755,2013-05-13,"May 13, 13",11.0,10.0,NWFL
1756,2006-05-10,"May 10, 06",105.0,100.0,NWFL
1757,2003-06-17,"June 17, 03",3.0,2.0,NWFL
1758,1996-09-09,"September 09, 96",3.0,2.0,NWN
1759,2005-01-03,"January 03, 05",2.0,1.0,O
1760,2006-09-11,"September 11, 06",5.0,4.0,ODC
1761,1990-03-16,"March 16, 90",5.0,4.0,ODC
1762,1987-07-17,"July 17, 87",4.0,3.0,ODC
1763,1986-07-17,"July 17, 86",4.0,3.0,ODC
1764,1984-11-13,"November 13, 84",4.0,3.0,ODC
1765,1983-07-28,"July 28, 83",2.0,1.0,ODC
1766,2013-07-02,"July 02, 13",2.0,1.0,OGE
1767,1998-06-16,"June 16, 98",2.0,1.0,OGE
1768,2014-02-03,"February 03, 14",11422.0,10000.0,OKE
1769,2012-06-04,"June 04, 12",2.0,1.0,OKE
1770,2001-06-12,"June 12, 01",2.0,1.0,OKE
1771,1990-03-01,"March 01, 90",2.0,1.0,OKE
1772,2007-06-26,"June 26, 07",2.0,1.0,OMC
1773,1997-12-30,"December 30, 97",2.0,1.0,OMC
1774,1995-12-28,"December 28, 95",2.0,1.0,OMC
1775,1981-01-16,"January 16, 81",2.0,1.0,OMC
1776,2000-10-13,"October 13, 00",2.0,1.0,ORCL
1777,2000-01-19,"January 19, 00",2.0,1.0,ORCL
1778,1999-03-01,"March 01, 99",3.0,2.0,ORCL
1779,1997-08-18,"August 18, 97",3.0,2.0,ORCL
1780,1996-04-17,"April 17, 96",3.0,2.0,ORCL
1781,1995-02-23,"February 23, 95",3.0,2.0,ORCL
1782,1993-11-09,"November 09, 93",2.0,1.0,ORCL
1783,1989-07-03,"July 03, 89",2.0,1.0,ORCL
1784,1987-12-21,"December 21, 87",2.0,1.0,ORCL
1785,1987-03-25,"March 25, 87",2.0,1.0,ORCL
1786,1987-03-09,"March 09, 87",1.0,1.0,ORCL
1787,2006-01-03,"January 03, 06",5.0,4.0,ORI
1788,2003-12-31,"December 31, 03",3.0,2.0,ORI
1789,1998-05-05,"May 05, 98",3.0,2.0,ORI
1790,1996-05-01,"May 01, 96",3.0,2.0,ORI
1791,1992-05-01,"May 01, 92",2.0,1.0,ORI
1792,1991-04-02,"April 02, 91",11.0,10.0,ORI
1793,1990-04-30,"April 30, 90",105.0,100.0,ORI
1794,1989-02-13,"February 13, 89",105.0,100.0,ORI
1795,1988-03-31,"March 31, 88",105.0,100.0,ORI
1796,1987-08-31,"August 31, 87",11.0,10.0,ORI
1797,1985-05-16,"May 16, 85",5.0,4.0,ORI
1798,1984-04-02,"April 02, 84",105.0,100.0,ORI
1799,1983-03-28,"March 28, 83",105.0,100.0,ORI
1800,1982-03-30,"March 30, 82",105.0,100.0,ORI
1801,2007-05-23,"May 23, 07",105.0,100.0,ORRF
1802,2005-06-01,"June 01, 05",105.0,100.0,ORRF
1803,2004-02-11,"February 11, 04",2.0,1.0,ORRF
1804,2003-05-08,"May 08, 03",105.0,100.0,ORRF
1805,2001-07-30,"July 30, 01",105.0,100.0,ORRF
1806,1999-11-03,"November 03, 99",1075.0,1000.0,ORRF
1807,2005-08-29,"August 29, 05",2.0,1.0,OSK
1808,2003-08-14,"August 14, 03",2.0,1.0,OSK
1809,1999-08-20,"August 20, 99",3.0,2.0,OSK
1810,2017-01-25,"January 25, 17",2.0,1.0,OTEX
1811,2014-02-19,"February 19, 14",2.0,1.0,OTEX
1812,2003-10-29,"October 29, 03",2.0,1.0,OTEX
1813,2000-03-16,"March 16, 00",2.0,1.0,OTTR
1814,1988-06-16,"June 16, 88",2.0,1.0,OTTR
1815,2006-01-17,"January 17, 06",3.0,2.0,OVLY
1816,2005-01-14,"January 14, 05",3.0,2.0,OVLY
1817,2014-06-24,"June 24, 14",2.0,1.0,OZK
1818,2011-08-17,"August 17, 11",2.0,1.0,OZK
1819,2003-12-11,"December 11, 03",2.0,1.0,OZK
1820,2002-06-18,"June 18, 02",2.0,1.0,OZK
1821,2000-05-23,"May 23, 00",3.0,2.0,PAYX
1822,1999-05-24,"May 24, 99",3.0,2.0,PAYX
1823,1998-05-26,"May 26, 98",3.0,2.0,PAYX
1824,1997-05-30,"May 30, 97",3.0,2.0,PAYX
1825,1996-05-24,"May 24, 96",3.0,2.0,PAYX
1826,1995-05-26,"May 26, 95",3.0,2.0,PAYX
1827,1993-08-27,"August 27, 93",3.0,2.0,PAYX
1828,1992-05-21,"May 21, 92",3.0,2.0,PAYX
1829,1987-11-16,"November 16, 87",3.0,2.0,PAYX
1830,1986-06-13,"June 13, 86",3.0,2.0,PAYX
1831,2002-06-03,"June 03, 02",2.0,1.0,PB
1832,2007-04-16,"April 16, 07",21.0,10.0,PBCT
1833,2005-05-16,"May 16, 05",3.0,2.0,PBCT
1834,2004-05-17,"May 17, 04",3.0,2.0,PBCT
1835,1997-05-16,"May 16, 97",3.0,2.0,PBCT
1836,1992-05-11,"May 11, 92",110.0,100.0,PBCT
1837,2017-12-01,"December 01, 17",11.0,10.0,PEBK
1838,2007-06-18,"June 18, 07",3.0,2.0,PEBK
1839,2006-06-01,"June 01, 06",11.0,10.0,PEBK
1840,2005-03-01,"March 01, 05",11.0,10.0,PEBK
1841,2000-04-06,"April 06, 00",110.0,100.0,PEBK
1842,1999-03-23,"March 23, 99",3.0,2.0,PEBK
1843,1997-04-29,"April 29, 97",11.0,10.0,PEBK
1844,1995-11-09,"November 09, 95",1.0,1.0,PEBK
1845,1993-11-04,"November 04, 93",110.0,100.0,PEBK
1846,1992-05-11,"May 11, 92",110.0,100.0,PEBK
1847,1988-11-25,"November 25, 88",110.0,100.0,PEBK
1848,2013-07-15,"July 15, 13",11.0,10.0,PEBO
1849,2003-08-27,"August 27, 03",105.0,100.0,PEBO
1850,2002-06-11,"June 11, 02",11.0,10.0,PEBO
1851,2001-08-22,"August 22, 01",11.0,10.0,PEBO
1852,2000-02-17,"February 17, 00",11.0,10.0,PEBO
1853,1999-05-26,"May 26, 99",11.0,10.0,PEBO
1854,1998-05-01,"May 01, 98",3.0,2.0,PEBO
1855,1996-07-11,"July 11, 96",11.0,10.0,PEBO
1856,1995-10-05,"October 05, 95",11.0,10.0,PEBO
1857,1994-05-02,"May 02, 94",2.0,1.0,PEBO
1858,1993-03-26,"March 26, 93",110.0,100.0,PEBO
1859,2008-02-05,"February 05, 08",2.0,1.0,PEG
1860,1987-07-27,"July 27, 87",3.0,2.0,PEG
1861,1996-05-29,"May 29, 96",2.0,1.0,PEP
1862,1990-09-05,"September 05, 90",3.0,1.0,PEP
1863,1986-05-29,"May 29, 86",3.0,1.0,PEP
1864,1977-05-31,"May 31, 77",3.0,1.0,PEP
1865,2018-07-13,"July 13, 18",2.0,1.0,PFC
1866,2020-11-17,"November 17, 20",1054.0,1000.0,PFE
1867,1999-07-01,"July 01, 99",3.0,1.0,PFE
1868,1997-07-01,"July 01, 97",2.0,1.0,PFE
1869,1995-07-03,"July 03, 95",2.0,1.0,PFE
1870,1991-04-01,"April 01, 91",2.0,1.0,PFE
1871,1983-07-01,"July 01, 83",2.0,1.0,PFE
1872,2004-06-21,"June 21, 04",2.0,1.0,PG
1873,1997-09-22,"September 22, 97",2.0,1.0,PG
1874,1992-06-15,"June 15, 92",2.0,1.0,PG
1875,1989-11-20,"November 20, 89",2.0,1.0,PG
1876,1983-02-22,"February 22, 83",2.0,1.0,PG
1877,1970-05-19,"May 19, 70",2.0,1.0,PG
1878,2007-10-02,"October 02, 07",3.0,2.0,PH
1879,1997-09-08,"September 08, 97",3.0,2.0,PH
1880,1995-06-02,"June 02, 95",3.0,2.0,PH
1881,1986-06-09,"June 09, 86",3.0,2.0,PH
1882,1981-09-08,"September 08, 81",3.0,2.0,PH
1883,2011-09-13,"September 13, 11",2.0,1.0,PII
1884,2004-03-09,"March 09, 04",2.0,1.0,PII
1885,1995-10-18,"October 18, 95",3.0,2.0,PII
1886,1993-08-19,"August 19, 93",2.0,1.0,PII
1887,2020-02-14,"February 14, 20",11.0,10.0,PKBK
1888,2018-05-21,"May 21, 18",11.0,10.0,PKBK
1889,2018-05-03,"May 03, 18",11.0,10.0,PKBK
1890,2017-05-03,"May 03, 17",11.0,10.0,PKBK
1891,2016-05-02,"May 02, 16",110.0,100.0,PKBK
1892,2013-05-03,"May 03, 13",11.0,10.0,PKBK
1893,2012-05-04,"May 04, 12",11.0,10.0,PKBK
1894,2011-05-06,"May 06, 11",1.0,1.0,PKBK
1895,2010-05-07,"May 07, 10",11.0,10.0,PKBK
1896,2008-04-03,"April 03, 08",115.0,100.0,PKBK
1897,2007-04-10,"April 10, 07",11.0,10.0,PKBK
1898,2006-05-07,"May 07, 06",1.0,1.0,PKBK
1899,2006-04-07,"April 07, 06",12.0,10.0,PKBK
1900,2004-12-10,"December 10, 04",120.0,100.0,PKBK
1901,2003-11-28,"November 28, 03",11.0,10.0,PKBK
1902,2010-05-07,"May 07, 10",23.0,1.0,PLOW
1903,1992-11-16,"November 16, 92",2.0,1.0,PNC
1904,1985-07-02,"July 02, 85",2.0,1.0,PNC
1905,1982-05-21,"May 21, 82",2.0,1.0,PNC
1906,2004-06-14,"June 14, 04",3.0,2.0,PNM
1907,2018-05-01,"May 01, 18",1489.0,1000.0,PNR
1908,2004-06-09,"June 09, 04",2.0,1.0,PNR
1909,1996-02-20,"February 20, 96",2.0,1.0,PNR
1910,1993-06-14,"June 14, 93",3.0,2.0,PNR
1911,2011-04-28,"April 28, 11",10.0,1.0,PNW
1912,2006-11-27,"November 27, 06",1.0,1.0,PNW
1913,2004-04-19,"April 19, 04",1.0,1.0,PNW
1914,2003-01-29,"January 29, 03",1.0,1.0,PNW
1915,2004-09-13,"September 13, 04",3.0,2.0,POOL
1916,2003-09-15,"September 15, 03",3.0,2.0,POOL
1917,2001-09-10,"September 10, 01",3.0,2.0,POOL
1918,2000-06-20,"June 20, 00",3.0,2.0,POOL
1919,1998-07-27,"July 27, 98",3.0,2.0,POOL
1920,1997-09-30,"September 30, 97",3.0,2.0,POOL
1921,2020-08-19,"August 19, 20",2.0,1.0,POWI
1922,1999-11-23,"November 23, 99",2.0,1.0,POWI
1923,2000-06-19,"June 19, 00",2.0,1.0,PPBN
1924,2015-06-15,"June 15, 15",2.0,1.0,PPG
1925,1994-06-13,"June 13, 94",2.0,1.0,PPG
1926,1987-03-13,"March 13, 87",2.0,1.0,PPG
1927,1983-09-13,"September 13, 83",2.0,1.0,PPG
1928,2015-06-02,"June 02, 15",10000.0,9314.0,PPL
1929,2005-08-25,"August 25, 05",2.0,1.0,PPL
1930,1992-05-12,"May 12, 92",2.0,1.0,PPL
1931,1993-08-26,"August 26, 93",2.0,1.0,PRGO
1932,2011-01-31,"January 31, 11",3.0,2.0,PRGS
1933,2000-01-24,"January 24, 00",2.0,1.0,PRGS
1934,1998-07-14,"July 14, 98",3.0,2.0,PRGS
1935,1995-11-28,"November 28, 95",2.0,1.0,PRGS
1936,2004-08-16,"August 16, 04",2.0,1.0,QCOM
1937,1999-12-31,"December 31, 99",4.0,1.0,QCOM
1938,1999-05-11,"May 11, 99",2.0,1.0,QCOM
1939,1994-02-24,"February 24, 94",2.0,1.0,QCOM
1940,2003-10-15,"October 15, 03",2.0,1.0,QNBC
1941,2015-09-09,"September 09, 15",2.0,1.0,QNTO
1942,1993-12-15,"December 15, 93",1.0,1.0,R
1943,1986-06-02,"June 02, 86",3.0,2.0,R
1944,1985-03-20,"March 20, 85",2.0,1.0,R
1945,1984-05-24,"May 24, 84",103.0,100.0,R
1946,1983-05-23,"May 23, 83",103.0,100.0,R
1947,1982-05-24,"May 24, 82",103.0,100.0,R
1948,1981-05-22,"May 22, 81",103.0,100.0,R
1949,1980-05-23,"May 23, 80",103.0,100.0,R
1950,2008-04-28,"April 28, 08",3.0,1.0,RBA
1951,2004-05-07,"May 07, 04",2.0,1.0,RBA
1952,1994-08-15,"August 15, 94",2.0,1.0,RBC
1953,1988-05-17,"May 17, 88",3.0,2.0,RBC
1954,1987-06-01,"June 01, 87",3.0,2.0,RBC
1955,1985-03-25,"March 25, 85",105.0,100.0,RBC
1956,1983-12-01,"December 01, 83",3.0,2.0,RBC
1957,1980-05-01,"May 01, 80",5.0,4.0,RBC
1958,2007-03-21,"March 21, 07",105.0,100.0,RBCAA
1959,2006-03-22,"March 22, 06",105.0,100.0,RBCAA
1960,2005-03-22,"March 22, 05",105.0,100.0,RBCAA
1961,2004-03-26,"March 26, 04",105.0,100.0,RBCAA
1962,2004-07-01,"July 01, 04",12346.0,10000.0,RF
1963,1997-06-16,"June 16, 97",2.0,1.0,RF
1964,1993-03-01,"March 01, 93",11.0,10.0,RF
1965,1986-06-02,"June 02, 86",2.0,1.0,RF
1966,1984-06-04,"June 04, 84",2.0,1.0,RF
1967,2017-03-02,"March 02, 17",3.0,2.0,RGCO
1968,2011-09-02,"September 02, 11",2.0,1.0,RGCO
1969,1994-07-05,"July 05, 94",2.0,1.0,RGCO
1970,2005-03-02,"March 02, 05",2.0,1.0,RGP
1971,2000-06-13,"June 13, 00",2.0,1.0,RHI
1972,1997-09-29,"September 29, 97",3.0,2.0,RHI
1973,1996-06-10,"June 10, 96",2.0,1.0,RHI
1974,1994-08-29,"August 29, 94",2.0,1.0,RHI
1975,1988-03-18,"March 18, 88",3.0,2.0,RHI
1976,1987-07-06,"July 06, 87",2.0,1.0,RHI
1977,1984-05-22,"May 22, 84",2.0,1.0,RHI
1978,1983-08-16,"August 16, 83",2.0,1.0,RHI
1979,2006-03-23,"March 23, 06",3.0,2.0,RJF
1980,2004-03-25,"March 25, 04",3.0,2.0,RJF
1981,1998-04-03,"April 03, 98",3.0,2.0,RJF
1982,1997-04-04,"April 04, 97",3.0,2.0,RJF
1983,1993-11-16,"November 16, 93",3.0,2.0,RJF
1984,1992-02-04,"February 04, 92",3.0,2.0,RJF
1985,1991-04-22,"April 22, 91",3.0,2.0,RJF
1986,1987-03-03,"March 03, 87",110.0,100.0,RJF
1987,1985-12-30,"December 30, 85",110.0,100.0,RJF
1988,2014-01-16,"January 16, 14",2.0,1.0,RLI
1989,2002-10-16,"October 16, 02",2.0,1.0,RLI
1990,1998-06-22,"June 22, 98",5.0,4.0,RLI
1991,1995-06-22,"June 22, 95",5.0,4.0,RLI
1992,1986-07-16,"July 16, 86",3.0,2.0,RLI
1993,1985-07-16,"July 16, 85",5.0,3.0,RLI
1994,1981-01-19,"January 19, 81",5.0,4.0,RLI
1995,2010-08-31,"August 31, 10",2.0,1.0,RMD
1996,2005-10-03,"October 03, 05",2.0,1.0,RMD
1997,2000-04-03,"April 03, 00",2.0,1.0,RMD
1998,1998-11-17,"November 17, 98",2.0,1.0,RMD
1999,2002-05-31,"May 31, 02",3.0,1.0,RNR
2000,1987-04-14,"April 14, 87",2.0,1.0,ROK
2001,1983-06-20,"June 20, 83",2.0,1.0,ROK
2002,2005-08-29,"August 29, 05",2.0,1.0,ROP
2003,1997-08-04,"August 04, 97",2.0,1.0,ROP
2004,1993-09-21,"September 21, 93",2.0,1.0,ROP
2005,1997-12-09,"December 09, 97",5.0,4.0,RPM
2006,1995-12-11,"December 11, 95",5.0,4.0,RPM
2007,1992-12-07,"December 07, 92",3.0,2.0,RPM
2008,1990-12-10,"December 10, 90",5.0,4.0,RPM
2009,1987-11-09,"November 09, 87",3.0,2.0,RPM
2010,1984-12-03,"December 03, 84",5.0,4.0,RPM
2011,1983-11-09,"November 09, 83",5.0,4.0,RPM
2012,2006-07-20,"July 20, 06",2.0,1.0,RS
2013,1999-09-27,"September 27, 99",3.0,2.0,RS
2014,1997-06-30,"June 30, 97",3.0,2.0,RS
2015,2007-03-19,"March 19, 07",3.0,2.0,RSG
2016,2006-08-25,"August 25, 06",2.0,1.0,RVSB
2017,1997-10-01,"October 01, 97",2536.0,1000.0,RVSB
2018,1997-03-26,"March 26, 97",11.0,10.0,RVSB
2019,1998-07-28,"July 28, 98",4.0,1.0,SAP
2020,2001-12-21,"December 21, 01",3.0,2.0,SASR
2021,1998-02-24,"February 24, 98",2.0,1.0,SASR
2022,1995-04-19,"April 19, 95",3.0,1.0,SASR
2023,2001-09-12,"September 12, 01",1.0,1.0,SBFG
2024,2000-09-13,"September 13, 00",105.0,100.0,SBFG
2025,2017-05-25,"May 25, 17",1024.0,1000.0,SBSI
2026,2016-05-26,"May 26, 16",105.0,100.0,SBSI
2027,2015-04-23,"April 23, 15",105.0,100.0,SBSI
2028,2014-04-08,"April 08, 14",105.0,100.0,SBSI
2029,2013-04-16,"April 16, 13",21.0,20.0,SBSI
2030,2012-04-16,"April 16, 12",21.0,20.0,SBSI
2031,2011-04-18,"April 18, 11",1.0,1.0,SBSI
2032,2010-04-07,"April 07, 10",1.0,1.0,SBSI
2033,2010-04-06,"April 06, 10",21.0,20.0,SBSI
2034,2009-04-24,"April 24, 09",105.0,100.0,SBSI
2035,2008-04-08,"April 08, 08",1.0,1.0,SBSI
2036,2007-05-07,"May 07, 07",105.0,100.0,SBSI
2037,2006-03-07,"March 07, 06",105.0,100.0,SBSI
2038,2005-03-04,"March 04, 05",105.0,100.0,SBSI
2039,2004-08-31,"August 31, 04",105.0,100.0,SBSI
2040,2003-09-02,"September 02, 03",105.0,100.0,SBSI
2041,2002-08-30,"August 30, 02",105.0,100.0,SBSI
2042,2001-09-17,"September 17, 01",105.0,100.0,SBSI
2043,2001-09-13,"September 13, 01",1.0,1.0,SBSI
2044,2000-11-16,"November 16, 00",105.0,100.0,SBSI
2045,2000-09-28,"September 28, 00",1.0,1.0,SBSI
2046,2000-05-22,"May 22, 00",2.0,1.0,SBSI
2047,1999-09-10,"September 10, 99",105.0,100.0,SBSI
2048,1998-09-10,"September 10, 98",105.0,100.0,SBSI
2049,2015-04-09,"April 09, 15",2.0,1.0,SBUX
2050,2005-10-24,"October 24, 05",2.0,1.0,SBUX
2051,2001-04-30,"April 30, 01",2.0,1.0,SBUX
2052,1999-03-22,"March 22, 99",2.0,1.0,SBUX
2053,1995-12-04,"December 04, 95",2.0,1.0,SBUX
2054,1993-09-30,"September 30, 93",2.0,1.0,SBUX
2055,2000-05-31,"May 31, 00",3.0,2.0,SCHW
2056,1999-07-02,"July 02, 99",2.0,1.0,SCHW
2057,1998-12-14,"December 14, 98",3.0,2.0,SCHW
2058,1997-09-16,"September 16, 97",3.0,2.0,SCHW
2059,1995-09-05,"September 05, 95",2.0,1.0,SCHW
2060,1995-03-02,"March 02, 95",3.0,2.0,SCHW
2061,1993-06-02,"June 02, 93",3.0,2.0,SCHW
2062,1991-12-03,"December 03, 91",3.0,2.0,SCHW
2063,1996-09-03,"September 03, 96",2.0,1.0,SCI
2064,1992-07-01,"July 01, 92",3.0,2.0,SCI
2065,1987-02-02,"February 02, 87",3.0,2.0,SCI
2066,1985-11-01,"November 01, 85",3.0,2.0,SCI
2067,1984-10-31,"October 31, 84",3.0,2.0,SCI
2068,1983-01-21,"January 21, 83",3.0,2.0,SCI
2069,1981-06-12,"June 12, 81",4.0,3.0,SCI
2070,2012-12-17,"December 17, 12",2.0,1.0,SCL
2071,1994-12-16,"December 16, 94",2.0,1.0,SCL
2072,1989-01-03,"January 03, 89",2.0,1.0,SCL
2073,1982-01-04,"January 04, 82",2.0,1.0,SCL
2074,2012-04-30,"April 30, 12",3.0,2.0,SCVL
2075,1993-10-25,"October 25, 93",3.0,2.0,SCVL
2076,2007-06-22,"June 22, 07",2.0,1.0,SEIC
2077,2001-03-01,"March 01, 01",2.0,1.0,SEIC
2078,2000-06-20,"June 20, 00",3.0,1.0,SEIC
2079,1993-07-07,"July 07, 93",2.0,1.0,SEIC
2080,1987-06-23,"June 23, 87",2.0,1.0,SEIC
2081,1983-02-23,"February 23, 83",2.0,1.0,SEIC
2082,2016-12-21,"December 21, 16",2.0,1.0,SFBS
2083,2014-07-17,"July 17, 14",3.0,1.0,SFBS
2084,2018-02-09,"February 09, 18",2.0,1.0,SFNC
2085,2003-05-02,"May 02, 03",2.0,1.0,SFNC
2086,1996-12-09,"December 09, 96",3.0,2.0,SFNC
2087,1992-06-08,"June 08, 92",2.0,1.0,SFNC
2088,1985-05-02,"May 02, 85",2.0,1.0,SFNC
2089,2013-12-23,"December 23, 13",20.0,1.0,SGU
2090,2006-06-06,"June 06, 06",3.0,2.0,SHBI
2091,2016-01-05,"January 05, 16",2.0,1.0,SHEN
2092,2007-08-20,"August 20, 07",3.0,1.0,SHEN
2093,2004-02-23,"February 23, 04",2.0,1.0,SHEN
2094,1997-03-31,"March 31, 97",2.0,1.0,SHW
2095,1991-04-01,"April 01, 91",2.0,1.0,SHW
2096,1986-04-01,"April 01, 86",2.0,1.0,SHW
2097,1983-03-31,"March 31, 83",2.0,1.0,SHW
2098,1981-03-31,"March 31, 81",2.0,1.0,SHW
2099,2007-02-21,"February 21, 07",2.0,1.0,SIGI
2100,1997-12-02,"December 02, 97",2.0,1.0,SIGI
2101,1989-09-05,"September 05, 89",3.0,2.0,SIGI
2102,1983-09-02,"September 02, 83",2.0,1.0,SIGI
2103,1981-04-02,"April 02, 81",3.0,2.0,SIGI
2104,2015-05-11,"May 11, 15",2.0,1.0,SJI
2105,2015-05-08,"May 08, 15",2.0,1.0,SJI
2106,2005-07-01,"July 01, 05",2.0,1.0,SJI
2107,1993-03-04,"March 04, 93",102.0,100.0,SJI
2108,1987-05-11,"May 11, 87",2.0,1.0,SJI
2109,2006-03-17,"March 17, 06",2.0,1.0,SJW
2110,2004-03-02,"March 02, 04",3.0,1.0,SJW
2111,1985-07-24,"July 24, 85",2.0,1.0,SJW
2112,2021-01-21,"January 21, 21",971.0,1000.0,SLG
2113,2017-05-30,"May 30, 17",2.0,1.0,SLGN
2114,2010-05-04,"May 04, 10",2.0,1.0,SLGN
2115,2005-09-16,"September 16, 05",2.0,1.0,SLGN
2116,2015-02-02,"February 02, 15",2.0,1.0,SMBC
2117,2003-10-29,"October 29, 03",2.0,1.0,SMBC
2118,2005-11-10,"November 10, 05",2.0,1.0,SMG
2119,2004-12-16,"December 16, 04",2.0,1.0,SMMF
2120,2003-03-17,"March 17, 03",2.0,1.0,SMMF
2121,2001-08-21,"August 21, 01",2.0,1.0,SMMF
2122,1996-09-11,"September 11, 96",3.0,2.0,SNA
2123,1986-07-28,"July 28, 86",2.0,1.0,SNA
2124,1979-05-14,"May 14, 79",2.0,1.0,SNA
2125,2000-05-25,"May 25, 00",2.0,1.0,SNE
